Reference ID,Job Profile Name,Created Effective Date,Inactive,Include Job Code in Name,Private Title,Job Profile Summary,Job Description,Additional Job Description,Work Shift Required,Is Job Public,Job Families on Job Profile
HR_Manager,HR Manager,1/1/2000,n,,HR Manager,"As a strategic partner, the HR Manager (HRM) aligns business objectives with employees and management in designated business units. The HRM serves as a consultant to management on Human Resource related issues. Successful HRM will act as employee champion and change agent. HRM assesses and anticipates HR-related needs, communicating needs proactively with our HR department and business management. The HRM seeks to develop integrated solutions and formulates partnerships across the HR function to deliver value added service to management and employees that reflect the business objectives of the organization. The HRM may include international Human Resource responsibilities. The HRM maintains an effective level of business literacy about the business units financial position, its mid range plans, its culture and its competition.","The HR Manager is an exciting new position for a seasoned Human Resources leader with experience supporting multi-national locations and clients. The opportunity exists for innovative HR practices, interesting and complex project work, and partnership with an exceptional team of senior business leaders.

RESPONSIBILITIES/ DUTIES:
Conduct weekly meetings with respective business units.
Consult with line management providing HR guidance when appropriate.
Analyze trends and metrics in partnership with HR group to develop solutions, programs and policies.
Manage and resolve complex employee relations issues. Conducts effective, thorough and objective investigations.
Maintain in-depth knowledge of legal requirements related to day-to-day management of employees, reducing legal risks and ensuring regulatory compliance. Partner with legal department as needed/required.
Provides day to day performance management guidance to line management (coaching, counseling, career development, disciplinary actions).
Works closely with management and employees to improve work relationships, build morale, increase productivity and retention.
Provides HR Policy guidance and interpretation.
Develop contract terms for new hires, promotions, transfers.
May assist int'l employees with expatriate assignments and related HR matters.
Provide guidance and input on business unit restructures, workforce planning, succession planning.
Identify training needs for business units and individual executive coaching needs.
Participate in evaluation and monitoring of success of training programs. Follow-up to ensure training objectives are met.

SPECIFIC KNOWLEDGE and SKILLS:
Excellent consulting skills.
Excellent client management and business literacy skills.
Strong conflict management skills.
Strong interpersonal and negotiation skills.
Excellent verbal and written communication skills.
Develop strong trusting relationships in order to gain support and achieve results.
Effectively envision, develop, and implement new strategies to address competitive, complex business issues.
Manage multiple business units in multiple locations.
Manage multiple conflicting priorities.
Work in environment with international objectives.
Ability to understand issues domestically and internationally and communicate effectively with clients.
Be flexible and available to interact with employees at all levels.
Be self directed and motivated.
Take initiative to identify and anticipate client needs and make recommendations for implementation.",,,Yes,HR_Management,,
Clerk,Clerk,1/1/2000,n,,Distribution Center Clerk,,,,,,FA_Logistics,,
Dock_Worker,Dock Worker,1/1/2000,n,,Dock Loading Lead,,,,,,FA_Logistics,,
Delivery_Operations_Assistant,Delivery Operations Assistant,1/1/2000,n,,Delivery Operations Assistant,,,,,,FA_Logistics,,
Dispatcher,Dispatcher,1/1/2000,n,,Dispatcher Shipping & Receiving,,,,,,FA_Logistics,,
Resource_Manager,Resource Manager,1/1/2000,n,,Resource Manager,"The primary responsibility of the resource manager is to manage resourcing for all assigned projects. The Resource Manage works directly with Recruitment and HR to facilitate appropriate staffing across the company based on the understanding of project requirements.

The Resource Manager must also ensure that project resourcing is managed in order to assure timely delivery and must communicate to appropriate project managers resourcing issues that may impact scheduled deadlines.

It is also required that this position enforce process by utilizing and requesting all departments use proper procedures when requesting resources.",,,,Yes,SV_Consulting_Services,,
Practice_Manager,Practice Manager,1/1/2000,n,,Practice Manager,"The Practice Manager is accountable for managing and selling the set of client engagements necessary to achieve the annual financial targets for practice. The Practice Manager provides executive level oversight on all projects insuring client satisfaction, appropriate executive level communication – both internal and external, escalation and resolution of engagement issues and appropriately directing and coaching project resources.

The Practice Manager is accountable for ensuring that the utilization goals for all team members are achieved and resource hiring and staffing are managed to achieve practice satisfaction and growth.

This position is actively involved in the development of new business, successfully building executive level relationships at key accounts and actively ensuring the successful delivery.","The Practice Manager is accountable for managing and selling the set of client engagements necessary to achieve the annual financial targets for practice. The Practice Manager provides executive level oversight on all projects insuring client satisfaction, appropriate executive level communication – both internal and external, escalation and resolution of engagement issues and appropriately directing and coaching project resources.
The Practice Manager is accountable for ensuring that the utilization goals for all team members are achieved and resource hiring and staffing are managed to achieve practice satisfaction and growth.
This position is actively involved in the development of new business, successfully building executive level relationships at key accounts and actively ensuring the successful delivery.",,,Yes,SV_Consulting_Management,,
Consultant_Manager,Consultant Manager,1/1/2000,n,,Consultant Manager,"The Consultant Manager will be responsible for managing a team of Consultants in addition to providing customer support on some of our most strategic projects. This position will be responsible for assisting to build the Engagement Manager practice by hiring, mentoring, and managing a team of Engagement Managers. The Sr Manager – Engagement Management will also work with the Workday Resource Management Team, Consulting Managers, and Business Development teams to determine appropriate staffing plans, assemble project teams and resolve resource challenges to successfully deliver Workday projects.",,,,Yes,SV_Consulting_Management,,
Collection_Manager,Collection Manager,1/1/2000,n,,"Manager, Collections","Responsible for  engaging, managing and working to directly  improve the activities of the
credit department for the organization.",,,,Yes,FA_Management,,
Collection_Specialist,Collection Specialist,1/1/2000,n,,Collection Specialist,Responsibilities include collection calls and/or correspondence in a fast paced goal oriented collections department.,,,,Yes,FA_Accounting,,
Director_Technical_Operations,"Director, Technical Operations",1/1/2000,n,,"Director, Technical Operations","The Director of Technical Operations is charged with providing the leadership and tactical oversight necessary to support the execution of best practices for the supporting functions within the group. Those functions include, but are not limited to, center of excellence, operation service center, site development, implementation, transitions, and any additional professional services rendered. This will be done thru the working within a cross functional matrix to develop, set, and implement standards.","The Director of Technical Operations is charged with providing the leadership and tactical oversight necessary to support the execution of best practices for the supporting functions within the group. Those functions include, but are not limited to, center of excellence, operation service center, site development, implementation, transitions, and any additional professional services rendered. This will be done thru the working within a cross functional matrix to develop, set, and implement standards. The role requires keen planning skills along with the ability to lead through influence and to be a proactive partner with a strong customer-service orientation. This leader should be able to solve problems at a tactical and functional level, have excellent oral and written communication skills, a solid work ethic and unquestioned integrity.

Success Metrics:
Create, evolve, and implement a basis of standards that insures up-time standards are met.
Continuously improve the customer transition experience
Work with our cross functional support partners to develop best in class standards, implementation, assessments analysis, and innovations.

Responsibilities:
Leading the Tech Operations teams that own management of critical, complex operational platform and managing problems, driving measurable Operational Excellence improvements across the entire organization.
Implementation and tracking of support effectiveness programs
Continuous improvement for monitoring, automation and tools development to improve availability and transparency
Leading the Tech Operations teams that own management of critical, complex operational platform and managing problems, driving measurable Operational Excellence improvements across the entire organization.

Required Experience and Qualifications:
Bachelor's Degree in Computer Science or related field, plus a minimum of 7 years of Technical Operations experience
At least three (3) years experience in Leadership role
Three (3) years of experience in managing Platform monitoring, Production Availability management and Incident Management process
Strong experience and detailed technical knowledge in system, database and network engineering",,,Yes,CS_Management,,
Senior_Call_Center_Operator,Senior Call Center Operator,1/1/2000,n,,,You are the first line of customer experience responsible for handling incoming calls from customers.  You have the intimate knowledge of our products and services; have great communication and sales skills of-selling and cross-selling new products.,"The primarily responsibility of the Senior Call Center Operator is telephone and internet-based support for customer-initiated activities, includes order processing and tracking, technical and billing problems.
The Senior Call Center Operator answers telephone call inquiries and promotes an organization's products and services through the provision of quality customer service.
KEY RESPONSIBILITIES:
* Provide excellence in customer care; research and resolve telephone and written inquiries.
* Answer a variety of questions regarding the firm's products and services.
* Assist in achieving regional and divisional goals in quality through individual and collaborative efforts.
* Handles escalated and unresolved calls from less experienced representatives. Provides input into hiring decisions and performance appraisals.
* Supervises the activities of customer service representatives in accomplishing customer care goals.
REQUIRED EXPERIENCE AND QUALIFICATIONS:
* Ability to work in both a structured and unstructured and fast paced environment with rigorous performance metrics.
* Must have the ability to multi-task, prioritize and organize work
* Ability to work under pressure and move between types of jobs without workflow
disruption or errors.
* Ability to prioritize own work, as well as others, to meet deadlines and demands of
highly seasonal work.
* Ability to effectively deal with the public on complex or technical issues.",,,Yes,CS_Call_Center,,
Chief_Data_Officer,Chief Data Officer,1/1/2014,n,,Chief Data Officer,"The Chief Data Officer is a blend of experience as a data strategist, adviser, and steward.  The owner of all things data related, you are the data conscience of the organization enforcing transparency and utilization of data as a corporate asset that will spur our data-driven culture forward and lead us into an efficient information-centric organization.","The Chief Data Officer job requires people, technical and business decision skills at its foundation.  Our organization has a clear a vision of data-driven decision-making. The Chief Data Officer is the role primarily responsible for operationalizing that vision. In essence, managing data as an asset means improving links between silo-ed databases and data stores; making information/data easier to find on-line, making it easier for analysts and decision makers to quickly access and transform data into the new formats and knowledge. It means lowering the cost of consuming and using data because we keep having more data to manage.  Responsibilities include:
• Decrease the cost of managing data and increasing the value of the data we have.
• Improve how our organization collects, uses, and manages data.
• Lead company efforts to track data collections, data purchases, databases, physical data models, and linkages between datasets.
• Improve data quality and how we measure data quality.
• Ensure data is available, reliable, consistent, accessible, secure, and timely to support the mission and activities of the company.
• Align and standardizing data models.
• Head up company wide data-working groups.
• Work with the business as it creates data, understand its value in the context of business processes, and determine how it can best be managed and used.",,,Yes,Executive_Management,,
Call_Center_Operator,Call Center Operator,1/1/2000,n,,,"You're a smooth operator ..... on the phone with great phone skills because that’s where most of the work is done. Responsible for incoming customer calls to provide general information, transferring calls and taking messages and providing a pleasant and professional experience. Software-saavy, you adapt easily to working between multiple computer screens and possess great customer skills to thrive in this position.","The primary responsibility of the Call Center Operator is to serve customers by determining requirements,  answering inquiries,  resolving problems, fulfilling requests and maintaining the database.
Key Responsibilities:
• Determines requirements by working with customers.
• Answers inquiries by clarifying desired information; researching, locating, and providing information.
• Resolves problems by clarifying issues; researching and exploring answers and alternative solutions; implementing solutions; escalating unresolved problems.
• Fulfills requests by clarifying desired information; completing transactions; forwarding requests.
• Sells additional services by recognizing opportunities to up-sell accounts; explaining new features.
• Maintains call center database by entering information.
• Keeps equipment operational by following established procedures; reporting malfunctions.
• Updates job knowledge by participating in educational opportunities.
• Enhances organization reputation by accepting ownership for accomplishing new and different requests; exploring opportunities to add value to job accomplishments.
Experience and Qualifications:
• proficient in relevant computer applications
• required language proficiency
• knowledge of customer service principles and practices
• knowledge of call center telephony and technology
• some experience in a call center or customer service environment
• good data entry and typing skills
• knowledge of administration and clerical processes",,,Yes,CS_Call_Center,,
Associate_Call_Center_Operator,Associate Call Center Operator,1/1/2000,n,,,Maintains customer relationships by responding to inquiries and documenting actions. This is an entry level job that builds the necessary skills to deliver outstanding customer service. Shadows Call Center Operator  and receives training in customer service.,"Job Duties:
• Prepares for customer inquiries by studying products, services, and customer service processes.
• Responds to customer inquiries by understanding inquiry; reviewing previous inquiries and responses; gathering and researching information; assembling and forwarding information; verifying customer's understanding of information and answer.
• Records customer inquiries by documenting inquiry and response in customers' accounts.
•  Improves quality service by recommending improved processes; identifying new product and service applications.
•  Updates job knowledge by participating in educational opportunities.
•  Accomplishes customer service and organization mission by completing related results as needed.",,,Yes,CS_Call_Center,,
Call_Center_Manager,Call Center Manager,1/1/2000,n,,,"Manage a team that provides excellence in customer care; research and resolve telephone and written inquiries. Answer a variety of questions regarding the firm's products and services. Lead the team in achieving regional and divisional goals in quality through individual and collaborative efforts. Ability to work in both a structured and unstructured and fast paced environment with rigorous performance metrics. Must have the ability to multi-task, prioritize and organize work and inspire others.","Primary Responsibilities:
• Manage the operation of the call center.
• Work with Product and Cross-site peers to successfully implement new Clients, Customers, and Products.
• Gather and analyze call center data to recognize trends and opportunities, communicate concerns/trends with Sr. Leadership as appropriate.
• Provide reporting on multiple issues/ performance metrics to Sr. Leadership as required.
• Create and Implement continuous process improvements.
• Maintain all Process and Procedure documents, keep documents updated with all changes. Accountable for all formal P&P document reviews.
• Serve as organization's SME on the portal support process.
• Meeting bi-weekly with each direct report to provide update on current job performance and individual development.
• Manage the MAP process for all employees within established time frames.  Recommend salary/ bonus actions based on job performance.
• Ensure that all team members have current, relevant Individual Goal Documents.
• Develop reward and recognition activities. Share actions/plans with colleagues so they can adapt for their businesses.
• Respond to Escalated calls as the final level escalation.
Qualifications/Requi​rements:​
• Minimum Education of a HS Diploma or GED required. A Bachelor's Degree is preferred.
• 3+ years call center leadership experience. Strong Understanding of all aspects of Call Center Operations.
• 2+ years experience working with direct reports pertaining to HR functions, performance management, hiring and staff development.
• 1+ year experience leading and managing both onsite and remote direct reports.
• 1+ year experience in suggesting and implementing process improvements.
• 6+ months experience in organizing, researching and presenting business related topics and materials to all levels of the organization. Must have strong presentation skills
• Strong Analytical Skills and ability to use data to provide solutions for complex problems
• Up to 25% travel required
• Working Hours 5:00am - 8:00pm Monday - Friday",,,Yes,CS_Management
Intern,Intern,1/1/2000,n,,Intern,"Fast paced and fun opportunity for students and less experienced workers to learn while delivering on a key project as assigned.  Eligible for academic credit at most schools, where applicable.","Company is looking for a qualified intern to join our marketing/advertising team. Our marketing department produces quality work for major companies, and seeks an intern who can participate in various stages of print and online marketing campaigns.
This intern should be prepared to work in a fast-paced team environment, and will finish the internship having gained broad experience in various aspects of marketing.

Responsibilities
Assist in the creation of signage, circulars, mock ups, e-mail campaigns, on line promotion, etc.
Assist in the distribution or delivery of marketing materials
Assist with fulfillment of marketing offers
Assist with execution of trade shows
Assist with the preparation and delivery of training materials
Perform analysis of marketing and sales data
Seek and analyze competitor marketing and sales materials both on and offline
Prepare presentations
Open and sort mail
Enter contact information into contact management systems
Provide support to social media efforts
Maintain tracking report of public relations activity

Requirements
Company is looking for an undergraduate student who is majoring in Sales, Marketing or Advertising. This person should have excellent verbal and written communication skills, with extensive knowledge of Web and social media. PowerPoint, Word and Excel experience is a bonus, and will be considered when choosing the best applicant for this internship position.

Majors
Marketing, Sales, Advertising, Computer Science, Mathematics, Language",,,Yes,#N/A,,
Marketing_Specialist,Marketing Specialist,1/1/2000,n,,Marketing Specialist,Our goal is to simplify the experience of our customer's journey. As a 'content specialist' you will be responsible for collecting and organizing growing support trends for insight reporting as well as creating compelling online content for customer support and education. You will work closely with product and services teams to enhance our brand and values.,"Responsibilities:
Create compelling online support content to help customer resolve issues and maximize their online experience.
Work closely with the Content and Social Support teams to define and deliver overall help content strategy.
Ensure self-serve content and account access is consistent, intuitive, and reflective of our brand.
Manage self-serve content for all product and feature launches",,,Yes,MK_Marketing_Services,,
Training_Specialist,Training Specialist,1/1/2015,n,,Training Specialist,"Customer service education never stops and with strong customer support experience and exceptional communication skills you will provide on-boarding training and remedial training for our Customer Service Support Team.  You will aid in the development and maintenance of training plans and offerings while providing education, observation, coaching and motivation that ensures achievement of individual, team, and department objectives","Facilitate product training to enhance Customer Service onboarding and continued professional development with multiple training channels
Creates process, systems, skill, role-specific, and/or special project training content for internal initiatives
Train new employees and cross-train existing employees on processes, systems, policies and workflows  
Works closely with management, subject matter experts, and vendor representatives to identify and execute learning initiatives",,,Yes,CS_Customer_Service,,
Chief_Technology_Officer,Chief Technology Officer,1/1/2015,n,,Chief Technology Officer (CTO),"The Chief Technology Officer (CTO) is responsible for overseeing all technical aspects of the company. The CTO works with Executive Management to grow the company through the use of technological resources. Using an active and practical approach, the CTO will direct all employees in IT and IO departments to attain the company’s strategic goals established in the company’s strategic plan.","Responsibilities:
Establish the company’s technical vision and leads all aspects of the company’s technological development.
Directs the company’s strategic direction, development and future growth.
Works in a consultative fashion with other department heads, such as marketing, production and operations as an advisor of technologies that may improve their efficiency and effectiveness.
Provide leadership to department heads in a fashion that supports the company’s culture, mission and values.
Conducts research and case studies on leading edge technologies and makes determinations on the probability of implementation.
Acts as a good steward of company's resources and ensures control of IT and IO departmental budgets.

Qualifications: 
BS in related field and at least 15 years experience in the Information Technology arena, at least 10 years management and strategic experience in this field or MBA/MS in related filed with 10 years experience, 7 of which must be managerial and strategic.",,,Yes,Executive_Management,,
Chief_Marketing_Officer,Chief Marketing Officer,1/1/2015,n,,Chief Marketing Officer (CMO),"Chief Marketing Officer (CMO) is responsible for overseeing the planning, development and execution of marketing and advertising initiatives. Reporting directly to the Chief Executive Officer, the CMO's primary responsibility is to generate revenue by increasing sales through successful marketing for the entire organization, using market research, pricing, product marketing, marketing communications, advertising and public relations.","Responsibilities:
Facilitate growth, sales, and marketing strategies at an organization.
Increase revenue generation.
Reduce costs.
Perform risk mitigation.
Prepare overall marketing strategy.
Develop programs with quantifiable objectives to measure results.
Implement and manage marketing budget.
Leverage data and analytics to drive insights.
Modify or redirect business intelligence strategy.
Oversee and direct the efforts of the marketing team.
Develop segmentation, competitive analysis/market intelligence, prospecting, lead generation, product and market development, pricing, promotions, communications and budgets, sales force effectiveness, strategic planning, services units and revenue retention and growth.
Oversee the development of new products.
Create product roadmap.
Develop and measure key metrics around the business including user acquisition, conversion rates, engagement rates, satisfaction and renewal rates.
 
Qualifications:
Superb analytical skills
Demonstrated ability to lead and inspire a team
Outstanding communication and interpersonal skills
Flexibility
Passionate customer advocacy
Thorough knowledge of marketing principles, brand, product and service management
Deep understanding of changing market dynamics
Entrepreneurial spirit",,,Yes,Executive_Management,,
Chief_of_Staff,Chief of Staff,1/1/2016,n,,Chief of Staff,"Job Profile Summary
The Chief of Staff to the CEO (“the COS”) is a critically important role, enabling the CEO to work most
effectively with internal and external stakeholders and fulfill commitments to partners, funders, and the Board of Directors. This is not an administrative role; it is highly strategic and facilitative one that requires a combination of focus and flexibility, as well as a willingness to play an active, behind-the-scenes role. As the CEO’s ‘trusted counsel’, the role requires a highly resourceful individual with strong emotional intelligence, self-motivation, and strong analytical skills.","Responsibilities: 
Preparing the CEO for meetings and speaking appearances, including providing background notes and handling logistics in conjunction with the CEO’s Executive Assistant;
Writing correspondence and coordinating with the Director of Communications on the development of op eds, blogs, and other publications;
Managing contact lists to ensure ongoing follow up;
Support the CEO in maintaining relationships with key partners, customers, investors, board members, and policy makers as designated by the CEO to ensure continuity in communications and to surface and pursue opportunities for collaboration;
Coordinating strategic planning efforts and special projects across the executive team;
Conducting research about organizations, speaking engagements, and policy issues;
Developing engaging, visually-appealing presentations;
Building financial models and undertaking other data-intensive model building activities to assist the CEO in planning and product performance analyses; and
Representing the company at high-level policy events and working sessions.
Qualifications:
Bachelor’s degree and extensive experience and demonstrated track record in the tech, education, or public policy sectors and/or in strategic planning and analysis (MBA, JD, MPP or equivalent preferred);
Experience in business development / strategic relationship building;
Clear and concise writing;
Excellent presentation design / management skills as well as strong command of Excel;
Thorough and enterprising research skills;
Highly organized with excellent follow through and ability to get past obstacles in order to get things done; and
Ability to travel with or on behalf of the CEO as needed to client meetings, conferences, and to track development projects across a global organization with seven offices on four continents.",,,Yes,Executive_Management,,
General_Manager,General Manager,1/1/2015,n,,,"Provides the  for planning and directing the operations of an organization to ensure and enhance performance, productivity and profitability.","Responsibilities / Duties:
apply strategic planning to determine company, department or unit objectives
plan and implement procedures and systems to maximize operating efficiency
coordinate financial and budget activities for maximum operational efficiency
review performance data (financial, sales and activity reports) to monitor and measure productivity, goal progress and activity levels
responsible for the achievement of department/division/unit productivity and quality goals

Education and Work Experience:
proficient in relevant software applications
qualification in project management or equivalent
proven experience in strategic planning 
knowledge of human resource management principles and procedures

Specific Knowledge & Skills: 
resource and information management
planning and organizing
problem analysis and problem solving
delegating tasks and responsibility
communication skills",,,Yes,Sales_Operations,,
Assistant_Controller,Assistant Controller,1/1/2016,n,,,"Works with the Controller in preparing monthly financial reports, evaluates the accuracy and reliability of accounting data, effectiveness of existing accounting procedures and controls, and makes recommendations for improvement.","RESPONSIBILITIES:
Guides financial decisions by establishing, monitoring, and enforcing policies and procedures.
Protects assets by establishing, monitoring, and enforcing internal controls.
Monitors and confirms financial condition by conducting audits; providing information to external auditors.
Maximizes return, and limits risk, on cash by minimizing bank balances; making investments.
Prepares budgets by establishing schedules; collecting, analyzing, and consolidating financial data; recommending plans.
Achieves budget objectives by scheduling expenditures; analyzing variances; initiating corrective actions.",,,Yes,FA_Management,,
Vice_President_Human_Resources,"Vice President, Human Resources",1/1/2016,n,,,"Job Profile Summary
Supports various aspects of HR management, practices and operations to meet the needs of a growing and evolving organization by assisting in the development and execution of people programs, service delivery strategies, enhanced organizational decision-making and talent strategies to secure growth on a global scale.","RESPONSIBILITIES:
Responsibility for developing and implementing people strategy, initiatives and programs to support business outcomes.
Drives cultural transformation while building employee engagement.
Assists in the development and implementation of progressive compensation and benefits programs to provide motivation, incentives, recognition, and rewards for effective performance.
Develops talent planning models to identify gaps with respect to competency, knowledge and talent, and oversees the development of specific programs for filling these gaps.",,,Yes,HR_Management,,
EMEA_Assistant_Controller,EMEA Assistant Controller,2/1/2017,n,,,"Works with the Controller in preparing monthly financial reports, evaluates the accuracy and reliability of accounting data, effectiveness of existing accounting procedures and controls, and makes recommendations for improvement.","RESPONSIBILITIES:
Guides financial decisions by establishing, monitoring, and enforcing policies and procedures.
Protects assets by establishing, monitoring, and enforcing internal controls.
Monitors and confirms financial condition by conducting audits; providing information to external auditors.
Maximizes return, and limits risk, on cash by minimizing bank balances; making investments.
Prepares budgets by establishing schedules; collecting, analyzing, and consolidating financial data; recommending plans.
Achieves budget objectives by scheduling expenditures; analyzing variances; initiating corrective actions.",,,Yes,FA_Management,,
EMEA_Controller,EMEA Controller,1/1/2000,n,,,"Works with the Controller in preparing monthly financial reports, evaluates the accuracy and reliability of accounting data, effectiveness of existing accounting procedures and controls, and makes recommendations for improvement.","RESPONSIBILITIES:
Guides financial decisions by establishing, monitoring, and enforcing policies and procedures.
Protects assets by establishing, monitoring, and enforcing internal controls.
Monitors and confirms financial condition by conducting audits; providing information to external auditors.
Maximizes return, and limits risk, on cash by minimizing bank balances; making investments.
Prepares budgets by establishing schedules; collecting, analyzing, and consolidating financial data; recommending plans.
Achieves budget objectives by scheduling expenditures; analyzing variances; initiating corrective actions.",,,Yes,FA_Management,,
Administrative_Coordinator,Administrative Coordinator,1/1/2000,n,,,"Provides office services by implementing administrative systems, procedures, and policies; monitoring administrative projects; maintaining suggestion program","Administrative Coordinator Job Duties:
Maintains administrative workflow by studying methods; implementing cost reductions; developing reporting procedures.
Creates and revises systems and procedures by analyzing operating practices; studying utilization of micro-computer and software technologies; evaluating personnel and technological requirements; implementing changes.
Develops administrative staff by providing information, educational opportunities, and coaching.
Resolves administrative problems by analyzing information; identifying and communication solutions.",,,,FA_Administration,,
Vice_President_Support_Operations,"Vice President, Support Operations",1/1/2015,n,,,"Responsible for a number of prestigious accounts that require exceptional client relations, attention to detail, team development and strong business acumen. Manage applications development, release and customer support teams in addition to supporting business applications.","RESPONSIBILITIES:
Manage and lead the central operations of the business supporting the regional, and global functions of the Meetings & Events business
Global responsibility and accountability for operational excellence, including process excellence, productivity, efficiency
Implement new global processes to standardize operations
Work with regional Meetings & Events leadership to implement changes, and improve the efficiency of the business
Responsible for operational productivity, client and decision maker satisfaction on a regional basis
Operate in a team-oriented environment with a strong sense of responsibility toward team members and engagement objectives",,,Yes,OPS_Management,,
Data_Scientist,Data Scientist,1/1/2015,n,,Data Scientist,"You excel at analyzing large, complex datasets through statistics to discover patterns and insights that are translated into analytical solutions and dashboards to help make data-informed decisions with measurable outcomes to the organization and customer experiences.","DESCRIPTION:
Search and identify valuable data sets matching data analytics 
Apply transformations to structured / unstructured data prior to analysis 
Performing exploratory data analysis 
Analyze large amounts of information to discover trends and patterns
Apply techniques for selecting representative data set features 
Build predictive models and machine-learning

REQUIREMENTS:
Proven experience as Data Scientist OR Data Analyst
Experience in data mining
Knowledge of R, SQL, Python with familiarity of Scala, Java or C++
Strong mathematical and statistical skills",,,Yes,IT_Services,,
Senior_Data_Scientist,Senior Data Scientist,1/1/2015,n,,Senior Data Scientist,"You thrive on exploration and working with lots of data to find answers to big questions.  You will be responsible for solving complex problems, developing and communicating transformative strategies and decisions that shape and steer strategic and operational decisions across the company.","RESPONSIBILITIES:
• Identify analyze and recommend the most critical growth factors
• Design and execute in-depth analysis to shape our future road map 
• Develop, implement, communicate and evaluate success metrics 
• Collaborate with organizational stakeholders to synthesize results, qualitative research and quantitative research into actionable next steps
• Lead the development and adoption of predictive models to aid decision making
• Responsible for evangelizing data into educational conversations and insightful conversations on a daily basis",,,Yes,IT_Services,,
Facilities_Manager,Facilities Manager,1/1/2016,n,,,"Manage the shipping and receiving functions as well as maintain the buildings and grounds of assigned locations, directing staff and overseeing the upkeep of equipment and supplies. Ensure the buildings and grounds are maintained, which entails daily and weekly cleaning schedules as well as determining and scheduling repairs, renovation projects, waste reduction improvements and safety inspections.","Responsible for the management of a work facility, including security, maintenance, shipping and receiving, and other services. Ensuring that the needs of the business, employees, and/or visitors are met.

Job Duties:
Hire, train, and continually motivate the Shipping and Receiving teams
Manage the overall services provided within the facility
Use best business practices to manage and reduce operation costs
Create a budget for various facility needs and expenses
Compare costs for various services and goods before choosing the best options for the facility
Manage the maintenance of assigned buildings
Track building upkeep as well as anticipated long- and short-term improvements and maintenance
Ensure the security of the building by researching and implementing various security measures, such as surveillance cameras or security staff members
Respond to emergency situations or other urgent issues involving the facility

Facilities Manager Skills and Qualifications:

At least a bachelor's degree in business management, facilities management, or a related field; problem-solving and analytical skills; time-management skills; maintenance experience; familiarity with building upkeep, structural issues, and grounds maintenance; budgeting skills; interpersonal and communication skills; multi-tasking skills; organizational and planning skills; leadership skills; ability to guide and motivate employees; good physical condition; flexible scheduling.",,,Yes,FC_Management,,
Apprentice_Office_Management,Apprentice Office Management,1/1/2000,n,,,Responsible for various office task as well as the communication with internal and external stakeholders,"Handling of various office tasks as well as general office management
Communication with internal and external stakeholders
Organization of internal and external events",,,,FA_Administration,,
Learning_Program_Manager,Learning Program Manager,1/1/2000,n,,,"Responsible for developing internal training programs, and manages continuous improvement initiatives. Develops cross-functional project resource plans and project-specific strategies and specifications to reach goals. Ensures the project remains within budget throughout the project life cycle. Understands and manages decision-making processes and cost/time/quality impacts to project.","RESPONSIBILITIES
Understand nature of program & project management needs to drive execution & delivery
Manage scope and milestones to ensure goals are met
Develop appropriately structured and detailed program & project plans
Identify and track interdependencies to ensure timely and successful delivery
Secure estimates & resource commitments across various dependency teams
Optimize resource and capacity planning to support program goals and outcomes
 
Professional Qualities
Strong bias to action
Strong leadership skills; self-motivated and a self-starter with a can do attitude
Team player, energetic personality, quality minded, focused, committed, able to work independently in a fast paced, changing environment
Strong team management skills, able to instill passion, loyalty, and commitment among team members at all levels of the organization
High degree of professional confidence and credibility with effective presence, strong written and verbal communication skills, able to communicate technical concepts and plans at all levels
Strong negotiation skills in all mediums and throughout all levels of the organization
 
Requirements
Proven ability to develop effective cross-organization relationships, collaborating and communicating across different stakeholders
Strong technical acumen, able to ensure that technical solutions, strategies, practices, and governance deliver business and customer value
Deep knowledge of program & project management process, tools and templates",,,,HR_Training,,
23100,Chief Diversity Officer,1/1/2019,n,,,"The Chief Diversity Officer is responsible for the following:
- Creating a strategy for recruitment of diverse and underrepresented candidates. 
- Developing, managing, and supporting data-based diversity and inclusion strategies
- Spearheading or supporting negotiations with foreign business counterparts
- Identifying new programs or initiatives that can bolster diversity within the organization
- Overseeing employee complaints related to discrimination and harassment
- Raising funds for operating and strategic initiatives
- Supporting strategic collaboration between departments and executive and leadership teams
- Addressing employee demonstrations and responding to staff needs
- Developing or supporting change and culture management initiatives
- Addressing issues facing specific demographic populations","The Chief Diversity Officer is responsible for the following:- Creating a strategy for recruitment of diverse and underrepresented candidates. - Developing, managing, and supporting data-based diversity and inclusion strategies- Spearheading or supporting negotiations with foreign business counterparts- Identifying new programs or initiatives that can bolster diversity within the organization- Overseeing employee complaints related to discrimination and harassment- Raising funds for operating and strategic initiatives- Supporting strategic collaboration between departments and executive and leadership teams- Addressing employee demonstrations and responding to staff needs- Developing or supporting change and culture management initiatives- Addressing issues facing specific demographic populations",,,,Executive_Management,,
